org,org_type,ein,name,exempt_type,match_confidence,filer_ein,filer_name,filer_name_norm,method,verified,details,date_accessed
America Votes,4,264503580,Viet-american Voters Of Northern California,3,49.25,,,,manual,0,OpenSecrets link confirmed the that this was the incorrect EIN/match:  https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=264568349,2026-08-06
America Working Together,4,813512949,America Working Together,,129.93,813512949,AMERICA WORKING TOGETHER,america working together,auto - reviewed,1,"Exact matches across the board, and only match identified.",2026-08-06
America's Agenda: Health Care for Kids,4,,,,,,,,auto,0,Not found in ProPublica's NonProfit Explorer search method. Could not find a match via search or via an OpenSecret URL,2026-08-06
America's Future Fund,4,260620554,American Future Fund,4,91.33,260620554,AMERICAN FUTURE FUND,american future fund,manual,0,"Could find a 501c4 with this name. The OpenSecrets list includes the closest match ""American Future Fund"" as a separate org, so this org cannot yet be verified.",2026-08-06
America's Future Fund,4,853508867,Business For Americas Future Fund,4,78.40,853508867,BUSINESS FOR AMERICAS FUTURE FUND,business americas future fund,manual,0,"Could find a 501c4 with this name. The OpenSecrets list includes the closest match ""American Future Fund"" as a separate org, so this org cannot yet be verified.",2026-08-06
America's Future Fund,4,933200018,Americas Future Museum Fund Inc,3,78.40,,,,manual,0,"Could find a 501c4 with this name. The OpenSecrets list includes the closest match ""American Future Fund"" as a separate org, so this org cannot yet be verified.",2026-08-06
America's Future Fund,4,842207428,Americas Future Project Action Fund,4,78.40,,,,manual,0,"Could find a 501c4 with this name. The OpenSecrets list includes the closest match ""American Future Fund"" as a separate org, so this org cannot yet be verified.",2026-08-06
America's Future Fund,4,271976324,Building Americas Future Educational Fund,3,78.40,271976324,Building Americas Future Educational,building americas future educational,manual,0,"Could find a 501c4 with this name. The OpenSecrets list includes the closest match ""American Future Fund"" as a separate org, so this org cannot yet be verified.",2026-08-06
America's Future Fund,4,371866322,Volunteers Of America Inc,3,19.23,371866322,VOA FUTURES FUND INC,voa futures fund,manual,0,"Could find a 501c4 with this name. The OpenSecrets list includes the closest match ""American Future Fund"" as a separate org, so this org cannot yet be verified.",2026-08-06
America's Renewable Future,,,,,,,,,manual,1,"Not found in ProPublica's NonProfit Explorer search method.
Its OpenSecrets link revealed its EIN, but the IRS990 search for that EIN indicates it is in the auto revocation list: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=472545525",2026-08-07
America's Voice,4,200748404,Americas Voice,4,82.32,200748404,AMERICA'S VOICE,america s voice,auto - reviewed,1,"Exact matches across the board, and only match identified.",2026-08-07
America's Voice,4,854120787,American Voice,4,78.68,854120787,American Voice,american voice,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,814265713,Americas Voice Inc,3,73.81,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,462768203,Asian American Voice,4,70.55,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,872837333,Voice Of Khmer-americans,3,67.23,872837333,VOICE OF KHMER-AMERICANS (VOKA),voice khmer americans voka,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,264249073,Voice Of Vietnamese Americans,3,67.23,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,262624247,Americas Voice Education Fund,3,66.90,262624247,AMERICA'S VOICE EDUCATION FUND,america s voice education fund,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,300238662,American Muslim Voice Foundation,3,63.94,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,843356601,Togolese American Women Voice,3,63.94,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,862410924,Voice Of American Youth,3,63.94,862410924,VOICE OF AMERICAN YOUTH,voice american youth,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,820570892,Asian America Voice Inc,3,63.10,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,341649643,Ethnic Voice Of America,3,63.10,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,990750547,United Voice For America,3,63.10,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,811454566,Syrian American Voice Empowerment,3,62.16,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,843482908,Voice Of Chinese Americans Inc,3,61.47,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,414201319,Central American Voices,3,60.35,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,393727298,Voices Of Americans,4,59.07,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,742840157,Native American Christian Voice Inc,3,58.47,742840157,NATIVE AMERICAN CHRISTIAN VOICE INC,native american christian voice,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,461427050,American Voice For Freedom Inc,4,58.47,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,863419063,Indo American Community Voice Inc,3,58.47,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,474117962,South Asian American Voice Inc,3,58.47,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,824562321,Voice Of American Youth Inc,3,58.47,,,,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,850726909,Veterans Voice Of America Inc,3,57.70,850726909,VETERANS VOICE OF AMERICA INC,veterans voice america,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,260426181,Voice Of Liberty North America,3,57.70,260426181,VOICE OF LIBERTY NORTH AMERICA,voice liberty north america,auto - reviewed,0,Already found an exact match above,2026-08-07
America's Voice,4,273519768,Voices For Americas Troops,4,57.66,273519768,VOICES FOR AMERICA'S TROOPS,voices america s troops,auto - reviewed,0,Already found an exact match above,2026-08-07
American Academy of Ophthalmology,6,411336784,American Academy Of Ophthalmology Inc,6,119.21,411336784,AMERICAN ACADEMY OF OPHTHALMOLOGY INC,american academy ophthalmology,auto - reviewed,1,"Exact matches across the board, and only match identified. This org is very likely related to the other matches.",2026-08-07
American Academy of Ophthalmology,6,942682387,Foundation Of The American Academy Of Ophthalmology,3,105.67,942682387,THE FOUNDATION OF THE AMERICAN ACADEMY,foundation american academy,auto - reviewed,0,Already found an exact match above,2026-08-07
American Academy of Ophthalmology,6,411865087,The Foundation Of The American Academy Of Ophthalmology,3,98.70,411865087,AMERICAN ACADEMY OF OPHTHALMOLOGY,american academy ophthalmology,auto - reviewed,0,Already found an exact match above,2026-08-07
American Action Network,4,270730508,American Action Network Inc,4,94.58,270730508,American Action Network Inc,american action network,manual,1,OpenSecrets link confirms this is the correct EIN: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,364034958,Arab American Action Network,3,94.58,364034958,Arab American Action Network,arab american action network,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,841932865,Persian American Civic Action Network,3,86.49,841932865,PERSIAN AMERICAN CIVIC ACTION NETWORK,persian american civic action network,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,832125118,Israeli-american Civic Action Network,4,86.49,,,,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,461895861,American Hunters And Anglers Action Network,4,79.67,461895861,AMERICAN HUNTERS & ANGLERS ACTION,american hunters anglers action,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,954428346,Media Action Network For Asian Americans,3,77.18,,,,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,320381289,American Military Families Action Network Corporation,3,74.59,320381289,American Military Families,american military families,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,522340031,American Cancer Society Cancer Action Network Inc,4,73.85,522340031,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,american cancer society cancer action network,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,850510946,Action Research Network Of The Americas Inc,3,71.54,,,,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,942949686,Pesticide Action Network North America Regional Center,3,71.21,942949686,Pesticide Action Network North America,pesticide action network north america,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,871769413,Endometrial Cancer Action Network For African Americans,3,69.91,871769413,Endometrial Cancer Action Network For African Americans,endometrial cancer action network african americans,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,320322840,Americans With Disabilities Act Ocean County Action Network,3,65.24,,,,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Action Network,4,460662435,American Land Title Association,6,25.80,460662435,TITLE ACTION NETWORK,title action network,manual,0,OpenSecrets link confirms this is the incorrect EIN/match: https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=270730508,2026-08-07
American Assn for Justice,6,,,,,042114561,AMERICAN ASSOCIATION FOR JUSTICE,american association justice,manual,1,"Given the close match for a manual search with the full spelling of ""Assn"" --> ""Association"" revealed this 501c6: https://projects.propublica.org/nonprofits/organizations/42114561
Notice that the url drops the leading zero and that the correct EIN should be ""042114561""",2026-08-07
American Assn of Orthopaedic Surgeons,6,,,,,364241052,AMERICAN ASSOCIATION OF ORTHOPAEDIC,american association orthopaedic,manual,1,"Given the close match for a manual search with the full spelling of ""Assn"" --> ""Association"" revealed this 501c6: https://projects.propublica.org/nonprofits/organizations/364241052",2026-08-07
American Bankers Assn,6,521767808,American Bankers Association Voluntary Employee Benefit Assn,9,93.76,521767808,ABA VEBA,aba veba,auto - reviewed,1,"Exact matches across the board, and only match identified.",2026-08-07
American Chemistry Council,6,530104410,American Chemistry Council,6,122.14,530104410,AMERICAN CHEMISTRY COUNCIL,american chemistry council,auto - reviewed,1,"Exact matches across the board, and only match identified. This org is very likely related to the other matches.",2026-08-07
American Chemistry Council,,530104410,American Chemistry Council,6,122.14,530104410,AMERICAN CHEMISTRY COUNCIL,american chemistry council,auto - reviewed,0,"This is a duplicate, so it is being flagged as invalid. The first valid match was flagged accordingly",2026-08-07
American Civil Liberties Union,4,,,,,133871360,AMERICAN CIVIL LIBERTIES UNION INC,american civil liberties union,manual,1,"OpenSecrets link revealed that this was the correct EIN: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=133871360",2026-08-08
American Civil Liberties Union,4,271629328,American Civil Liberties Union,4,150.99,271629328,AMERICAN CIVIL LIBERTIES UNION OF ILLINOIS,american civil liberties union illinois,manual,0,"OpenSecrets link revealed that this was the incorrect EIN/match: 
https://www.opensecrets.org/outside-spending/political-nonprofits/summary?id=133871360",2026-08-08
